"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NFATC4",0.3146624442485,1.53455713164797,6.04522182142118,3.06095470149515e-09,1.80149938160913e-07,9.79543343462664
"CEBPZ",-0.0872221975034893,1.42034227569047,-5.98526130277047,4.31533026907042e-09,2.48792000206611e-07,9.46062267546864
"ZNF274",0.0628361233202761,1.36604514825149,5.97806604617052,4.49606072496695e-09,2.54027430960633e-07,9.42063748831969
"GMEB2",0.373555498422404,2.13127827780278,5.9719781335657,4.65473082123832e-09,2.57835579803887e-07,9.38683819211916
"C9orf121",1.72912651291396,3.90089874334143,5.95930195731979,5.00285018900649e-09,2.71789457383526e-07,9.31655650092828
"C4orf6",0.266951809612247,1.36300563446357,5.9364101889866,5.69700741649936e-09,3.02082823938313e-07,9.18996036197352
"ELMOD1",0.244814907585752,4.19022892288044,5.93403107040502,5.77432654607749e-09,3.02082823938313e-07,9.17682735836192
"FNDC8",1.37672105114503,4.51725717994046,5.92118797528222,6.20973289797428e-09,3.18954462486861e-07,9.10601015735953
"TRPM2",0.333720899101047,2.02647551468841,5.91386506763715,6.47216646467279e-09,3.26497683262511e-07,9.06569048573333
"USP31",0.0317089498670243,0.48011839979535,5.84956675971581,9.29219892720215e-09,4.60534420514843e-07,8.71351173198011
"ECH1",-0.432646056018794,6.70475602930686,-5.82147096119889,1.08721019445216e-08,5.29546344711611e-07,8.56066650492745
"LAMB2",0.413840423899766,2.21062023230119,5.80414150304492,1.19741044937812e-08,5.68601134710076e-07,8.46670883397297
"CARM1",0.3738126692104,4.17990059050595,5.8026113188332,1.20764842770282e-08,5.68601134710076e-07,8.45842404762656
"ZNF93",0.0871590537251593,0.565861648287606,5.77390829765661,1.41628399619797e-08,6.55902014632666e-07,8.30336934284612
"CELP",3.32076065028227,10.7540417226191,5.76639289479319,1.47647338767956e-08,6.72747954870124e-07,8.26288088125725
"MKL1",-0.0922828711491714,1.27868699487495,-5.75151926751273,1.60302988787993e-08,7.18818957660443e-07,8.18288548601931
"BNIP1",-0.0381148191836604,0.286825814422223,-5.74314746922646,1.6788493933037e-08,7.41054615012962e-07,8.13793792780117
"UBAP2",0.0637780532873276,1.17383787197592,5.6896836424752,2.25227120275893e-08,9.78871715045227e-07,7.85223583906185
"POLM",0.355009480612613,1.67282598101324,5.66948934537783,2.51517069988852e-08,1.06338763250246e-06,7.74492541100955
"REXO1L1",0.0739152913379439,0.613532253231093,5.6689914038083,2.52201668593503e-08,1.06338763250246e-06,7.74228359624282
"ZNF76",0.568172601175881,2.83729345263793,5.64815442747595,2.82534228469499e-08,1.17376352268579e-06,7.63191482440569
"TMEM63B",0.767434376221382,2.02173738847296,5.58068134191486,4.0716111246017e-08,1.66700020681156e-06,7.2769590686972
